792,Giancarlo,280,Myra,342
793,Yandel,280,Kyndall,341
794,Alfonso,279,Samiyah,341
795,Deangelo,276,Corinne,340
796,Jamie,276,Abbie,339
797,Rolando,276,Kaiya,339
798,Abdiel,275,Taraji,339
799,Conrad,275,Jazmyn,338
800,Duncan,275,Lorelai,338
801,Aaden,274,Braylee,337
802,Ishaan,274,Mae,337
803,Ronin,274,Abril,335
804,Maximo,273,Pearl,335
805,Cael,272,Rayne,335
806,Tyrone,272,Kenya,334
807,Xavi,272,Alisson,333
808,Craig,271,Haylie,333
809,Dominique,271,Brisa,332
810,Ean,271,Deborah,332
811,Chace,270,Mina,332
812,Mayson,270,Ryann,330
813,Bradyn,269,America,329
814,Quintin,269,Milania,327
815,Zachery,268,Araceli,326
816,Derick,267,Millie,326
817,Izayah,267,Blake,325
818,Johnathon,265,Deanna,325
819,Konner,265,Demi,324
820,Westin,265,Paula,324
821,Alvaro,264,Moriah,323
822,Blaze,263,Sharon,323
823,Keenan,263,Gisselle,322
824,Lennox,263,Karissa,322
825,Marcelo,263,Rachael,321
826,Ramiro,263,Chanel,320
827,Eugene,262,Aryana,319
828,Bruno,261,Kensley,319
829,Rayden,261,Natalya,319
830,Sage,261,Renee,318
831,Eden,260,Hayleigh,317
832,Cale,259,Jemma,317
833,Camryn,259,Paloma,317
834,Deegan,259,Avianna,316
835,Jamar,259,Judith,316
836,Seamus,258,Hana,315
837,Leandro,257,Kenna,315
838,Rodolfo,257,Zariyah,315
839,Damarion,256,Chana,314
840,Harold,256,Patience,314
841,Marcel,256,Alyvia,313
842,Jaeden,255,Kinsey,313
843,Jovanni,255,Salma,313
844,Cain,254,Zuri,313
845,Callum,253,Mara,312
846,Konnor,253,Saanvi,312
847,Ernest,251,Carlie,311
848,Jair,251,Dixie,310
